fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
16feb18_1feb18_KAZ_f4_sp1_11_rev,50,5.2855,0.10616,8,16feb18_1feb18_KAZ_f4_sp1_11_rev_8,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_12_rev,140,5.3134,0.03808,2,16feb18_1feb18_KAZ_f4_sp1_12_rev_2,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_12_rev,103,4.0609,0.039476,4,16feb18_1feb18_KAZ_f4_sp1_12_rev_4,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_12_rev,97,4.7463,0.049184,5,16feb18_1feb18_KAZ_f4_sp1_12_rev_5,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_12_rev,106,5.7424,0.053952,6,16feb18_1feb18_KAZ_f4_sp1_12_rev_6,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_12_rev,115,7.2896,0.063592,7,16feb18_1feb18_KAZ_f4_sp1_12_rev_7,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,161,6.8002,0.042141,1,16feb18_1feb18_KAZ_f4_sp1_13_rev_1,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,87,3.3574,0.038753,2,16feb18_1feb18_KAZ_f4_sp1_13_rev_2,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,109,4.6515,0.042614,3,16feb18_1feb18_KAZ_f4_sp1_13_rev_3,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,52,6.7876,0.13179,6,16feb18_1feb18_KAZ_f4_sp1_13_rev_6,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,87,2.2951,0.026413,8,16feb18_1feb18_KAZ_f4_sp1_13_rev_8,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,195,4.2353,0.021739,10,16feb18_1feb18_KAZ_f4_sp1_13_rev_10,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,57,5.3687,0.093682,11,16feb18_1feb18_KAZ_f4_sp1_13_rev_11,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,67,8.6752,0.12924,13,16feb18_1feb18_KAZ_f4_sp1_13_rev_13,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,168,7.0276,0.041753,15,16feb18_1feb18_KAZ_f4_sp1_13_rev_15,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,130,6.044,0.046492,16,16feb18_1feb18_KAZ_f4_sp1_13_rev_16,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,103,5.519,0.053565,19,16feb18_1feb18_KAZ_f4_sp1_13_rev_19,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,141,5.5838,0.039668,20,16feb18_1feb18_KAZ_f4_sp1_13_rev_20,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,187,5.8655,0.031431,21,16feb18_1feb18_KAZ_f4_sp1_13_rev_21,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,76,7.2503,0.095057,22,16feb18_1feb18_KAZ_f4_sp1_13_rev_22,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,100,5.5242,0.055458,24,16feb18_1feb18_KAZ_f4_sp1_13_rev_24,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,83,11.7423,0.14133,26,16feb18_1feb18_KAZ_f4_sp1_13_rev_26,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,79,7.8261,0.098847,27,16feb18_1feb18_KAZ_f4_sp1_13_rev_27,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_13_rev,47,8.3665,0.17732,29,16feb18_1feb18_KAZ_f4_sp1_13_rev_29,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,48,4.933,0.10303,1,16feb18_1feb18_KAZ_f4_sp1_14_rev_1,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,27,4.768,0.17418,2,16feb18_1feb18_KAZ_f4_sp1_14_rev_2,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,49,3.9278,0.080761,11,16feb18_1feb18_KAZ_f4_sp1_14_rev_11,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,63,12.6492,0.19969,14,16feb18_1feb18_KAZ_f4_sp1_14_rev_14,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,84,8.3171,0.099236,15,16feb18_1feb18_KAZ_f4_sp1_14_rev_15,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,36,2.6209,0.073618,22,16feb18_1feb18_KAZ_f4_sp1_14_rev_22,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,35,6.4069,0.18269,26,16feb18_1feb18_KAZ_f4_sp1_14_rev_26,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,85,11.7357,0.13868,27,16feb18_1feb18_KAZ_f4_sp1_14_rev_27,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,27,2.0097,0.073206,28,16feb18_1feb18_KAZ_f4_sp1_14_rev_28,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,57,4.1193,0.072628,30,16feb18_1feb18_KAZ_f4_sp1_14_rev_30,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,108,7.1752,0.066138,31,16feb18_1feb18_KAZ_f4_sp1_14_rev_31,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,33,4.9977,0.14929,34,16feb18_1feb18_KAZ_f4_sp1_14_rev_34,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,43,3.7295,0.087516,35,16feb18_1feb18_KAZ_f4_sp1_14_rev_35,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,85,6.4393,0.076016,44,16feb18_1feb18_KAZ_f4_sp1_14_rev_44,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,53,2.8242,0.05372,45,16feb18_1feb18_KAZ_f4_sp1_14_rev_45,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_14_rev,133,7.2638,0.054575,47,16feb18_1feb18_KAZ_f4_sp1_14_rev_47,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,88,3.5786,0.040748,4,16feb18_1feb18_KAZ_f4_sp1_15_rev_4,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,29,4.1283,0.14203,5,16feb18_1feb18_KAZ_f4_sp1_15_rev_5,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,128,3.7803,0.029467,6,16feb18_1feb18_KAZ_f4_sp1_15_rev_6,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,36,4.8346,0.13603,7,16feb18_1feb18_KAZ_f4_sp1_15_rev_7,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,77,2.613,0.033944,9,16feb18_1feb18_KAZ_f4_sp1_15_rev_9,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,133,4.7841,0.036049,10,16feb18_1feb18_KAZ_f4_sp1_15_rev_10,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,106,5.7532,0.054165,11,16feb18_1feb18_KAZ_f4_sp1_15_rev_11,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,88,5.5651,0.063015,12,16feb18_1feb18_KAZ_f4_sp1_15_rev_12,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,61,4.7144,0.077709,13,16feb18_1feb18_KAZ_f4_sp1_15_rev_13,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,70,4.595,0.065678,15,16feb18_1feb18_KAZ_f4_sp1_15_rev_15,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,51,5.2163,0.10253,16,16feb18_1feb18_KAZ_f4_sp1_15_rev_16,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,107,6.6964,0.062366,17,16feb18_1feb18_KAZ_f4_sp1_15_rev_17,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,84,4.1506,0.049233,19,16feb18_1feb18_KAZ_f4_sp1_15_rev_19,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,123,4.8684,0.039713,20,16feb18_1feb18_KAZ_f4_sp1_15_rev_20,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,145,3.0801,0.021289,21,16feb18_1feb18_KAZ_f4_sp1_15_rev_21,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_15_rev,69,10.1833,0.14765,22,16feb18_1feb18_KAZ_f4_sp1_15_rev_22,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,77,5.9703,0.077881,1,16feb18_1feb18_KAZ_f4_sp1_16_rev_1,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,212,40.2074,0.18962,2,16feb18_1feb18_KAZ_f4_sp1_16_rev_2,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,101,7.3864,0.072875,3,16feb18_1feb18_KAZ_f4_sp1_16_rev_3,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,103,5.5118,0.053678,4,16feb18_1feb18_KAZ_f4_sp1_16_rev_4,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,127,5.4151,0.04277,5,16feb18_1feb18_KAZ_f4_sp1_16_rev_5,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,40,2,0.050453,8,16feb18_1feb18_KAZ_f4_sp1_16_rev_8,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,135,6.0392,0.04467,11,16feb18_1feb18_KAZ_f4_sp1_16_rev_11,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,65,1.7143,0.026201,12,16feb18_1feb18_KAZ_f4_sp1_16_rev_12,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,72,4.6243,0.064114,13,16feb18_1feb18_KAZ_f4_sp1_16_rev_13,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,57,6.5343,0.11376,14,16feb18_1feb18_KAZ_f4_sp1_16_rev_14,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,46,2.9508,0.064531,15,16feb18_1feb18_KAZ_f4_sp1_16_rev_15,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,92,1.5385,0.016697,16,16feb18_1feb18_KAZ_f4_sp1_16_rev_16,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,149,2.9412,0.019711,18,16feb18_1feb18_KAZ_f4_sp1_16_rev_18,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,95,4.0635,0.042934,19,16feb18_1feb18_KAZ_f4_sp1_16_rev_19,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,111,4.9946,0.045132,20,16feb18_1feb18_KAZ_f4_sp1_16_rev_20,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,97,3.9424,0.040564,21,16feb18_1feb18_KAZ_f4_sp1_16_rev_21,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,56,2.9919,0.053072,23,16feb18_1feb18_KAZ_f4_sp1_16_rev_23,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,116,3.5821,0.030906,24,16feb18_1feb18_KAZ_f4_sp1_16_rev_24,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_16_rev,108,11.3354,0.10451,25,16feb18_1feb18_KAZ_f4_sp1_16_rev_25,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,157,5.976,0.038032,3,16feb18_1feb18_KAZ_f4_sp1_17_rev_3,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,129,3.6507,0.028306,9,16feb18_1feb18_KAZ_f4_sp1_17_rev_9,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,114,5.7878,0.050806,11,16feb18_1feb18_KAZ_f4_sp1_17_rev_11,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,82,11.524,0.13996,13,16feb18_1feb18_KAZ_f4_sp1_17_rev_13,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,62,2.908,0.046611,15,16feb18_1feb18_KAZ_f4_sp1_17_rev_15,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,95,11.0174,0.1162,20,16feb18_1feb18_KAZ_f4_sp1_17_rev_20,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,48,4.8626,0.10056,23,16feb18_1feb18_KAZ_f4_sp1_17_rev_23,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,205,4.8535,0.023658,24,16feb18_1feb18_KAZ_f4_sp1_17_rev_24,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,171,9.1934,0.053755,25,16feb18_1feb18_KAZ_f4_sp1_17_rev_25,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_17_rev,85,8.5882,0.10134,28,16feb18_1feb18_KAZ_f4_sp1_17_rev_28,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,50,2.6471,0.053362,3,16feb18_1feb18_KAZ_f4_sp1_18_rev_3,0,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,89,8.9831,0.10101,5,16feb18_1feb18_KAZ_f4_sp1_18_rev_5,0,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,89,4.6449,0.051923,6,16feb18_1feb18_KAZ_f4_sp1_18_rev_6,1,0,,,1,41,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,83,3.4921,0.042245,7,16feb18_1feb18_KAZ_f4_sp1_18_rev_7,1,0,,,1,30,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,91,5.9474,0.065359,8,16feb18_1feb18_KAZ_f4_sp1_18_rev_8,1,0,,,2,41,72,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,93,8.4371,0.090424,10,16feb18_1feb18_KAZ_f4_sp1_18_rev_10,1,0,,,1,63,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,114,3.6081,0.031598,11,16feb18_1feb18_KAZ_f4_sp1_18_rev_11,1,0,,,2,23,96,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,119,6.0959,0.051136,13,16feb18_1feb18_KAZ_f4_sp1_18_rev_13,1,0,,,2,22,103,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,57,1.5385,0.026976,15,16feb18_1feb18_KAZ_f4_sp1_18_rev_15,1,0,,,1,36,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,93,1.9048,0.020505,17,16feb18_1feb18_KAZ_f4_sp1_18_rev_17,1,0,,,1,62,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,83,4.1955,0.050271,18,16feb18_1feb18_KAZ_f4_sp1_18_rev_18,1,0,,,1,74,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,87,4.7782,0.054823,19,16feb18_1feb18_KAZ_f4_sp1_18_rev_19,1,0,,,1,54,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,97,2.5352,0.026092,20,16feb18_1feb18_KAZ_f4_sp1_18_rev_20,1,0,,,1,80,,,
16feb18_1feb18_KAZ_f4_sp1_18_rev,44,4.1626,0.095174,22,16feb18_1feb18_KAZ_f4_sp1_18_rev_22,1,0,,,1,39,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,100,4.7286,0.047256,1,16feb18_1feb18_KAZ_f4_sp1_19_rev_1,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,164,6.9602,0.042355,2,16feb18_1feb18_KAZ_f4_sp1_19_rev_2,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,130,5.1643,0.039608,3,16feb18_1feb18_KAZ_f4_sp1_19_rev_3,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,70,4.3838,0.062216,4,16feb18_1feb18_KAZ_f4_sp1_19_rev_4,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,156,10.1071,0.064802,5,16feb18_1feb18_KAZ_f4_sp1_19_rev_5,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,169,6.5898,0.039072,6,16feb18_1feb18_KAZ_f4_sp1_19_rev_6,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,100,6.2335,0.062578,7,16feb18_1feb18_KAZ_f4_sp1_19_rev_7,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,146,5.2513,0.035862,8,16feb18_1feb18_KAZ_f4_sp1_19_rev_8,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,156,6.1927,0.039823,9,16feb18_1feb18_KAZ_f4_sp1_19_rev_9,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,96,4.6044,0.048162,10,16feb18_1feb18_KAZ_f4_sp1_19_rev_10,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,92,3.6909,0.04028,13,16feb18_1feb18_KAZ_f4_sp1_19_rev_13,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,122,5.8275,0.047707,16,16feb18_1feb18_KAZ_f4_sp1_19_rev_16,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,42,6.9961,0.16813,19,16feb18_1feb18_KAZ_f4_sp1_19_rev_19,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,32,5.1912,0.16011,20,16feb18_1feb18_KAZ_f4_sp1_19_rev_20,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,108,5.8969,0.054697,21,16feb18_1feb18_KAZ_f4_sp1_19_rev_21,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,120,8.0022,0.066874,22,16feb18_1feb18_KAZ_f4_sp1_19_rev_22,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,106,5.0043,0.047294,23,16feb18_1feb18_KAZ_f4_sp1_19_rev_23,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,150,6.8114,0.045417,24,16feb18_1feb18_KAZ_f4_sp1_19_rev_24,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_19_rev,64,5.4927,0.086195,25,16feb18_1feb18_KAZ_f4_sp1_19_rev_25,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,73,7.9557,0.10862,3,16feb18_1feb18_KAZ_f4_sp1_2_rev_3,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,60,10.2417,0.16978,6,16feb18_1feb18_KAZ_f4_sp1_2_rev_6,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,106,19.8228,0.18788,7,16feb18_1feb18_KAZ_f4_sp1_2_rev_7,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,39,3.3143,0.086077,9,16feb18_1feb18_KAZ_f4_sp1_2_rev_9,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,44,6.5699,0.14938,12,16feb18_1feb18_KAZ_f4_sp1_2_rev_12,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,154,5.2031,0.033692,15,16feb18_1feb18_KAZ_f4_sp1_2_rev_15,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,75,3.4622,0.045885,22,16feb18_1feb18_KAZ_f4_sp1_2_rev_22,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,80,11.7808,0.14754,25,16feb18_1feb18_KAZ_f4_sp1_2_rev_25,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,84,5.3921,0.064199,27,16feb18_1feb18_KAZ_f4_sp1_2_rev_27,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,58,10.0946,0.17511,29,16feb18_1feb18_KAZ_f4_sp1_2_rev_29,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_2_rev,100,3.2907,0.033011,30,16feb18_1feb18_KAZ_f4_sp1_2_rev_30,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,172,2.3188,0.013449,2,16feb18_1feb18_KAZ_f4_sp1_20_rev_2,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,210,7.1745,0.034213,3,16feb18_1feb18_KAZ_f4_sp1_20_rev_3,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,226,4.2533,0.018853,6,16feb18_1feb18_KAZ_f4_sp1_20_rev_6,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,136,4.9501,0.036532,9,16feb18_1feb18_KAZ_f4_sp1_20_rev_9,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,164,4.841,0.029527,11,16feb18_1feb18_KAZ_f4_sp1_20_rev_11,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,154,3.1623,0.020507,12,16feb18_1feb18_KAZ_f4_sp1_20_rev_12,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,195,5.7378,0.029444,14,16feb18_1feb18_KAZ_f4_sp1_20_rev_14,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,52,5.7276,0.10911,18,16feb18_1feb18_KAZ_f4_sp1_20_rev_18,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_20_rev,76,4.7144,0.061877,21,16feb18_1feb18_KAZ_f4_sp1_20_rev_21,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,50,4.0726,0.080871,1,16feb18_1feb18_KAZ_f4_sp1_21_rev_1,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,36,5.3794,0.14924,9,16feb18_1feb18_KAZ_f4_sp1_21_rev_9,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,40,4.2254,0.10663,14,16feb18_1feb18_KAZ_f4_sp1_21_rev_14,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,70,5.5013,0.078346,15,16feb18_1feb18_KAZ_f4_sp1_21_rev_15,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,72,3.1316,0.043737,17,16feb18_1feb18_KAZ_f4_sp1_21_rev_17,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,31,2.626,0.083975,18,16feb18_1feb18_KAZ_f4_sp1_21_rev_18,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,51,3.3333,0.064786,20,16feb18_1feb18_KAZ_f4_sp1_21_rev_20,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,37,3.0986,0.083364,21,16feb18_1feb18_KAZ_f4_sp1_21_rev_21,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,20,1.1111,0.056737,22,16feb18_1feb18_KAZ_f4_sp1_21_rev_22,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,51,6.5973,0.13013,23,16feb18_1feb18_KAZ_f4_sp1_21_rev_23,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,62,2.2951,0.037317,25,16feb18_1feb18_KAZ_f4_sp1_21_rev_25,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,49,4.0735,0.083088,26,16feb18_1feb18_KAZ_f4_sp1_21_rev_26,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,63,2.9032,0.045729,28,16feb18_1feb18_KAZ_f4_sp1_21_rev_28,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,52,3.4353,0.066096,29,16feb18_1feb18_KAZ_f4_sp1_21_rev_29,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,36,3.7824,0.10537,30,16feb18_1feb18_KAZ_f4_sp1_21_rev_30,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,54,3.4236,0.063214,31,16feb18_1feb18_KAZ_f4_sp1_21_rev_31,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,38,4.1539,0.10923,32,16feb18_1feb18_KAZ_f4_sp1_21_rev_32,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,39,1.8667,0.047746,33,16feb18_1feb18_KAZ_f4_sp1_21_rev_33,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,26,2.5439,0.096298,34,16feb18_1feb18_KAZ_f4_sp1_21_rev_34,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,34,2.6087,0.077291,35,16feb18_1feb18_KAZ_f4_sp1_21_rev_35,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,45,2.7027,0.060316,36,16feb18_1feb18_KAZ_f4_sp1_21_rev_36,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,52,3.3051,0.064166,38,16feb18_1feb18_KAZ_f4_sp1_21_rev_38,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,46,2.5,0.054634,39,16feb18_1feb18_KAZ_f4_sp1_21_rev_39,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,76,5.5948,0.073294,40,16feb18_1feb18_KAZ_f4_sp1_21_rev_40,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,48,5.3382,0.11196,41,16feb18_1feb18_KAZ_f4_sp1_21_rev_41,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,43,3.2152,0.074931,42,16feb18_1feb18_KAZ_f4_sp1_21_rev_42,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,43,2.8125,0.065242,43,16feb18_1feb18_KAZ_f4_sp1_21_rev_43,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,26,2,0.076803,44,16feb18_1feb18_KAZ_f4_sp1_21_rev_44,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_21_rev,36,2.3529,0.064975,45,16feb18_1feb18_KAZ_f4_sp1_21_rev_45,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_22_rev,73,3.125,0.042775,1,16feb18_1feb18_KAZ_f4_sp1_22_rev_1,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_22_rev,113,3.9152,0.034719,2,16feb18_1feb18_KAZ_f4_sp1_22_rev_2,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_22_rev,145,2.9644,0.020454,3,16feb18_1feb18_KAZ_f4_sp1_22_rev_3,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_22_rev,142,1.875,0.013216,4,16feb18_1feb18_KAZ_f4_sp1_22_rev_4,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_22_rev,142,3.0303,0.021409,5,16feb18_1feb18_KAZ_f4_sp1_22_rev_5,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_22_rev,139,10.3368,0.074509,6,16feb18_1feb18_KAZ_f4_sp1_22_rev_6,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_22_rev,202,10.8659,0.053734,7,16feb18_1feb18_KAZ_f4_sp1_22_rev_7,,,,,,,,,
16feb18_1feb18_KAZ_f4_sp1_22_rev,162,3.3846,0.020891,9,16feb18_1feb18_KAZ_f4_sp1_22_rev_9,,,,,,,,,
