fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,obj_ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
27mar16_6mar16_G_m3_sp1_13.1_rev,96,5.1643,0.053568,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_13.1_rev,66,4.5005,0.068592,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_13.2_rev,124,5.5997,0.045081,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_13.2_rev,53,8.6813,0.16502,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_13.2_rev,73,3.5833,0.04919,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_13.2_rev,57,3.6364,0.063974,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_13.2_rev,62,5.9653,0.096414,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,105,7.3539,0.07013,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,55,4.6377,0.084546,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,67,3.6887,0.055262,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,76,4.6896,0.06156,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,84,4.0673,0.048192,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,89,3.7688,0.042499,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,83,3.8235,0.045937,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,54,4.1687,0.077111,16,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,72,3.4375,0.047841,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,77,0.82192,0.010729,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,88,2.9851,0.033786,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,101,4.058,0.040003,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,91,5.0129,0.055039,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_14_rev,85,4.1365,0.048779,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,75,3.3846,0.045077,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,84,3.2836,0.039199,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,81,4.0666,0.049938,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,73,4.7027,0.064165,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,53,5.3048,0.099838,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,78,5.2851,0.067646,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,92,1.4493,0.015683,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,76,2.029,0.026855,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,120,3.7291,0.031178,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,46,4.8916,0.10724,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,96,2.9851,0.031161,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.1_rev,109,2.7692,0.025472,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,79,5.7352,0.072337,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,70,3.4921,0.049894,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,73,4.815,0.065511,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,96,4.7539,0.049304,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,87,3.0303,0.034985,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,42,4.5471,0.10953,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,84,4,0.047355,17,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,159,6.0532,0.038037,18,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,90,5.7272,0.063604,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,59,4,0.067277,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,123,2.9851,0.024297,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,100,5.5824,0.055796,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,55,4.7619,0.085942,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,126,4.4436,0.035274,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,104,3.8356,0.036862,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.2_rev,80,4.1791,0.052507,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,53,2.2857,0.043058,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,88,2.9412,0.033254,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,46,6.0615,0.13127,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,55,3.0303,0.055057,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,107,3.0407,0.028467,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,35,1.875,0.05316,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,80,2.4615,0.030783,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,67,5.8057,0.086286,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,72,4.4141,0.06096,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,51,2.3188,0.045055,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,93,4.2447,0.045603,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15.3_rev,67,5.0405,0.075565,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,31,4.2286,0.13598,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,74,12.5864,0.17077,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,55,2.3881,0.043382,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,48,2.9508,0.061905,17,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,72,1.8462,0.025559,18,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,70,3.5821,0.051063,20,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,100,4.7059,0.04722,21,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,68,3.5821,0.052598,25,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,59,3.5484,0.060222,27,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,123,2.3188,0.018802,28,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,80,2.4242,0.030471,32,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,67,5.371,0.080006,33,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,54,3.5294,0.064885,38,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,71,4.3256,0.060613,39,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,51,2.029,0.039409,41,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,94,3.9592,0.042341,43,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,74,2.8125,0.037834,44,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,92,1.1594,0.012554,46,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,66,4.8761,0.074179,48,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,62,2.9851,0.04783,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,75,2.5714,0.034187,50,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,118,4.5636,0.038687,51,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,45,4.8921,0.1082,52,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,53,4.9629,0.092851,53,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,108,2.4615,0.022741,55,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,88,2.9412,0.033465,56,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,46,5.5219,0.11944,57,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,55,2.7273,0.04941,58,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,106,3.1746,0.030003,59,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,73,4.1819,0.056962,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,82,4.0709,0.049463,60,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,35,1.5625,0.044228,62,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,80,3.598,0.045123,63,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,52,4.2431,0.081578,64,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,90,4.5377,0.050512,67,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,60,4.2857,0.071701,68,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,55,5.3968,0.09791,72,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,126,4.8697,0.03868,73,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,80,3.8806,0.048718,76,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,70,3.1746,0.045484,78,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,61,6.6819,0.10988,79,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,87,3.0303,0.035015,81,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,42,4.8845,0.11603,82,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_15_rev,85,4,0.047177,83,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,52,3.705,0.070973,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,102,5.3835,0.052866,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,53,5.3216,0.1008,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,78,4.785,0.061158,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,95,3.8901,0.041019,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,70,1.7143,0.024459,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,69,5.1498,0.074574,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,72,3.3075,0.045817,16,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,52,4.634,0.089643,17,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,83,4.8464,0.058206,18,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,50,4.446,0.089,19,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,85,3.234,0.038109,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,63,2.7273,0.043032,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,65,4.1935,0.06478,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,75,3.4385,0.045609,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,86,3.6364,0.042282,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_16_rev,60,2.3074,0.038291,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.1_rev,77,4.3202,0.056419,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.1_rev,124,3.7902,0.030577,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.1_rev,111,5.0385,0.045285,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.1_rev,84,3.5294,0.042069,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.1_rev,63,4.9275,0.07777,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.1_rev,34,4.6875,0.1378,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,50,5.0716,0.10085,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,114,2.9412,0.025738,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,76,4.4768,0.058534,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,64,1.875,0.029287,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,87,3.9285,0.045166,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,49,4.1603,0.085572,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,63,4.1791,0.066302,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,78,2.6087,0.033309,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,199,4.1791,0.020998,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,74,3.8095,0.051657,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,84,4.4278,0.052839,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17.2_rev,106,2.3333,0.022114,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,35,7.0294,0.19967,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,28,3.8801,0.13683,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,88,8.5993,0.097742,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,64,5.4081,0.085068,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,62,10.5882,0.17208,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,31,5,0.15954,17,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,102,5.3386,0.052593,18,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,124,4.0691,0.032882,25,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,63,4.6317,0.073547,27,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,78,2.029,0.025917,28,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,74,3.75,0.050493,30,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,69,4.4868,0.065152,31,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,85,4.7827,0.056161,32,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,106,2,0.01892,33,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,114,3.1625,0.027737,37,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,75,4.4445,0.058916,38,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,64,2.1875,0.034332,39,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,71,4.6142,0.064771,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,87,3.643,0.04193,40,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,49,4.3218,0.08908,41,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,110,4.7902,0.043628,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,29,2.4615,0.085203,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_17_rev,84,2.9412,0.035156,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,88,4.7942,0.054462,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,62,6.7457,0.10818,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,42,5.8558,0.13955,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,71,4.9206,0.069598,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,93,6.6023,0.070958,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,104,1.5873,0.015294,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,78,4.0153,0.051562,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,81,5.44,0.066864,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,99,3.0303,0.030673,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,60,3.1746,0.052718,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.1_rev,74,2.7273,0.036905,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,83,4.6358,0.055894,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,95,3.9695,0.041669,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,124,2.7692,0.022396,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,76,4.4937,0.059311,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,74,4.1475,0.055766,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,108,3.5707,0.033158,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,78,4.3404,0.055447,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,67,4.8882,0.073253,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18.2_rev,30,4.2294,0.14157,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,82,9.5946,0.11765,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,91,4.5384,0.049842,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,82,4.8383,0.058928,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,77,4.9016,0.063499,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,61,3.9931,0.06562,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,88,3.9394,0.044833,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,54,4.243,0.078968,17,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,104,2.2222,0.021395,18,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,53,4.7411,0.089601,19,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,93,3.5837,0.038363,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,50,2.6081,0.052253,20,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,77,4.265,0.055071,21,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,69,3.1884,0.046194,22,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,82,4.9882,0.061097,24,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,31,4.4093,0.14134,25,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,98,3.6822,0.037462,26,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,52,2,0.038378,27,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,73,3.9379,0.053577,29,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,63,7.2457,0.11508,30,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,42,6.2874,0.14979,31,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,70,4.9289,0.070888,32,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,93,6.8752,0.074219,33,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,28,3.2353,0.11649,43,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,68,3.3008,0.048882,47,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,37,3.7457,0.10257,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,82,4.4974,0.054558,68,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,69,4.6466,0.067019,69,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,88,3.6667,0.041508,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,191,3.6264,0.018996,72,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,57,1.5385,0.026834,75,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,85,4.692,0.055154,77,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,76,4.7943,0.062728,78,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,75,4.4207,0.058968,79,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,109,20.1587,0.18498,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,64,5.4886,0.085343,80,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,51,5.9413,0.11617,84,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_18_rev,63,4.6277,0.073039,85,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,25,3.7996,0.15485,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,62,3.3803,0.054228,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,60,3.2787,0.054527,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,77,2.1538,0.027941,14,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,64,4.7952,0.074963,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,37,3.2877,0.087958,19,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,43,4.9364,0.11389,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,88,3.3333,0.037877,20,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,69,3.341,0.048201,23,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,79,3.5833,0.045266,25,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,60,3.6923,0.061383,27,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,55,4.6646,0.085186,29,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,77,7.0055,0.091194,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,50,3.9909,0.080038,31,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,152,29.0363,0.19042,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,78,4,0.051506,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,60,3.3846,0.055971,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,44,2.6087,0.059444,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,71,4.1058,0.057531,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.1_rev,67,11.2399,0.1689,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,88,3.0303,0.034301,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,42,6.7201,0.15909,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,70,5.469,0.078317,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,93,7.4466,0.080327,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,104,1.5873,0.015229,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,77,3.8889,0.050687,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,77,11.2218,0.14555,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,82,4.709,0.057571,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,98,4.6387,0.047509,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,73,3.886,0.053117,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_19.2_rev,63,6.5016,0.10355,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,76,3.8806,0.051093,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,104,3.4921,0.03348,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,81,3.2877,0.04061,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,95,3.7419,0.039286,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,93,6.6126,0.071151,15,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,121,3.871,0.031877,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,86,3.9394,0.046023,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,145,5.5848,0.038425,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,76,2.973,0.039122,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,59,6.1821,0.10491,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,64,6.9886,0.10884,8,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_2_rev,94,3.7143,0.039332,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_20_rev,62,6.711,0.10895,10,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_20_rev,97,2.3384,0.024203,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_20_rev,139,1.6667,0.011951,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_20_rev,56,8.0062,0.14305,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_20_rev,72,4.3737,0.060666,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_20_rev,77,5.2961,0.069212,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_20_rev,65,2.7775,0.042824,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,80,3.4898,0.043561,1,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,66,4.0936,0.062293,11,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,109,2.7273,0.02509,12,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,65,5.7585,0.087953,13,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,83,5.3284,0.064559,16,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,66,3.3333,0.050145,17,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,45,5.1824,0.1145,19,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,89,5.4428,0.06083,2,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,98,3.4286,0.035153,3,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,31,3.1746,0.10394,4,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,81,4.2424,0.052146,5,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,36,3.7207,0.10358,6,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,90,3.2258,0.035796,7,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.1_rev,70,4.0463,0.057926,9,,,,,,,,,,
27mar16_6mar16_G_m3_sp1_3.2_rev,97,4.4118,0.04568,1,,,,,,,,,,
